id,hotel_id,overall_rating,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,sleep_quality_rating,pic_num,tourism,mobile,review_date,helpful_count,owner_replied
58136843,625374,5,4,4,5,5,5,5,0,family,N,09/03/2010,1,N
58557178,625374,5,4,5,5,5,5,4,0,couple,N,14/03/2010,0,N
58614731,625374,4,4,5,5,4,4,5,0,couple,N,15/03/2010,0,N
60317899,625374,5,5,5,5,3,5,5,0,business,N,04/04/2010,0,N
60743079,625374,5,5,5,5,5,5,,0,,N,08/04/2010,1,N
62042144,625374,5,,,,,,,0,couple,N,20/04/2010,0,N
62042300,625374,5,5,5,5,5,4,5,0,solo,N,20/04/2010,0,N
62853659,625374,5,5,5,5,5,5,,0,,N,12/12/2009,0,N
62856209,625374,5,5,5,5,5,5,,0,,N,05/01/2010,0,N
62856882,625374,5,5,5,5,5,5,,0,,N,05/01/2010,0,N
63584661,625374,5,5,5,5,5,5,5,0,business,N,08/05/2010,0,N
63905440,625374,4,5,4,4,5,5,4,0,couple,N,12/05/2010,1,N
64853233,625374,5,,,,,,,0,business,N,20/05/2010,0,N
66048660,625374,5,5,4,5,5,5,5,0,family,N,01/06/2010,0,N
66134859,625374,5,4,5,5,5,4,5,0,couple,N,02/06/2010,0,N
66350543,625374,5,5,5,5,5,5,5,0,family,N,03/06/2010,0,N
67006457,625374,5,5,5,5,5,5,5,3,couple,N,09/06/2010,0,N
67228328,625374,5,4,4,5,5,5,4,0,family,N,11/06/2010,0,N
67333106,625374,5,4,5,5,5,4,5,0,couple,N,13/06/2010,0,N
67630704,625374,5,4,5,5,5,5,4,0,couple,N,15/06/2010,0,N
68516522,625374,2,4,1,5,1,1,1,0,couple,N,24/06/2010,0,N
68831541,625374,5,4,4,5,5,5,5,0,couple,N,27/06/2010,0,N
68975202,625374,5,,,,,,,0,couple,N,28/06/2010,0,N
69172989,625374,4,4,4,5,4,3,5,0,business,N,30/06/2010,0,N
69302305,625374,4,5,5,5,5,4,5,0,couple,N,01/07/2010,0,N
69381163,625374,4,4,4,5,5,5,5,0,couple,N,01/07/2010,0,N
69903819,625374,3,3,4,5,4,2,5,0,business,N,06/07/2010,0,N
69933243,625374,4,5,5,5,5,4,5,0,couple,N,06/07/2010,0,N
70402248,625374,5,5,5,5,5,5,5,0,business,N,10/07/2010,0,N
70413316,625374,5,5,5,5,5,5,5,0,couple,N,10/07/2010,0,N
70513240,625374,4,4,5,5,3,3,4,0,family,N,11/07/2010,0,N
70620459,625374,5,5,5,5,5,5,5,0,business,N,12/07/2010,1,N
71038920,625374,5,4,4,5,5,5,5,0,couple,N,15/07/2010,0,N
71211068,625374,4,5,5,5,5,5,3,0,couple,N,17/07/2010,0,N
71525024,625374,5,,,,,,,0,couple,N,19/07/2010,0,N
71533887,625374,5,5,5,5,5,5,5,3,family,N,19/07/2010,0,N
71769533,625374,5,3,5,5,5,3,3,0,business,N,21/07/2010,0,N
71921823,625374,5,5,5,5,5,5,5,0,couple,N,22/07/2010,0,N
72284998,625374,5,5,5,5,5,5,5,0,solo,N,25/07/2010,0,N
72308450,625374,4,3,4,5,5,3,5,0,solo,N,25/07/2010,0,N
72548025,625374,4,3,5,5,5,4,3,0,couple,N,27/07/2010,0,N
72761372,625374,5,4,5,5,5,3,5,2,business,N,28/07/2010,0,N
72837609,625374,5,4,5,5,5,5,5,0,couple,N,29/07/2010,0,N
72886720,625374,5,5,5,5,5,5,5,0,couple,N,29/07/2010,0,N
73319568,625374,5,5,5,5,5,5,5,2,family,N,01/08/2010,0,N
73396062,625374,5,5,5,5,5,5,5,0,couple,N,02/08/2010,0,N
73547532,625374,5,5,5,5,5,5,5,0,couple,N,03/08/2010,0,N
73604848,625374,4,3,4,5,4,4,5,0,family,N,03/08/2010,0,N
73733327,625374,4,4,5,5,4,4,4,0,business,N,04/08/2010,1,N
73857197,625374,4,4,4,5,4,4,4,0,couple,N,05/08/2010,0,N
74301936,625374,5,5,5,5,5,5,5,0,friends,N,08/08/2010,0,N
74774045,625374,5,5,5,5,5,5,5,0,friends,N,11/08/2010,0,N
75145922,625374,4,5,4,5,5,5,5,0,couple,N,14/08/2010,0,N
75237147,625374,4,5,4,5,5,4,3,0,solo,N,14/08/2010,0,N
76083540,625374,5,5,5,5,5,5,5,2,couple,N,20/08/2010,0,N
76148459,625374,5,4,5,5,5,,4,0,business,N,21/08/2010,1,N
76219627,625374,3,2,3,5,4,5,4,0,couple,N,21/08/2010,1,N
76733059,625374,4,4,5,5,4,4,5,0,family,N,24/08/2010,0,N
76764093,625374,4,4,4,5,5,4,5,0,couple,N,25/08/2010,0,N
76943805,625374,4,4,4,5,5,4,5,0,solo,N,26/08/2010,0,N
76974493,625374,5,4,5,5,5,3,5,0,couple,N,26/08/2010,0,N
77041676,625374,5,5,5,5,5,5,5,0,couple,N,26/08/2010,0,N
77147638,625374,5,5,5,5,5,5,5,0,couple,N,27/08/2010,0,N
77158633,625374,4,5,4,5,4,4,4,2,solo,N,27/08/2010,0,N
77491672,625374,5,5,5,5,5,5,5,0,couple,N,30/08/2010,0,N
77538270,625374,5,4,5,5,5,5,5,0,couple,N,30/08/2010,2,N
77564652,625374,5,4,5,5,3,4,5,0,business,N,30/08/2010,0,N
77772353,625374,5,5,5,5,5,5,5,0,business,N,31/08/2010,0,N
78262223,625374,5,3,4,5,5,5,4,0,business,N,04/09/2010,0,N
78354014,625374,5,5,5,5,5,5,5,0,couple,N,05/09/2010,0,N
78519448,625374,5,5,5,5,5,5,5,0,couple,N,06/09/2010,0,N
78666471,625374,5,5,5,5,5,4,5,0,business,N,07/09/2010,1,N
78697449,625374,5,5,4,5,5,5,5,0,business,N,07/09/2010,0,N
78809012,625374,5,4,5,5,5,4,5,0,business,N,08/09/2010,0,N
79688513,625374,5,4,4,5,4,4,4,0,couple,N,15/09/2010,0,N
79804751,625374,3,1,2,4,2,1,3,0,business,N,16/09/2010,0,N
80081560,625374,4,5,4,5,5,5,5,0,couple,N,18/09/2010,0,N
80203999,625374,5,5,5,5,5,5,5,0,friends,N,19/09/2010,0,N
80285339,625374,5,4,5,5,5,4,,0,couple,N,20/09/2010,0,N
80310663,625374,5,5,5,5,5,5,4,0,couple,N,20/09/2010,0,N
80491978,625374,5,3,5,5,5,5,5,0,business,N,21/09/2010,0,N
81150032,625374,4,2,5,5,5,4,3,0,business,N,27/09/2010,0,N
81475852,625374,5,5,5,5,5,5,5,0,couple,N,29/09/2010,0,N
81594534,625374,5,4,5,4,5,4,5,1,couple,N,30/09/2010,0,N
81719877,625374,5,4,5,5,5,4,5,0,business,N,01/10/2010,0,N
82403411,625374,5,5,5,5,5,5,5,0,solo,N,07/10/2010,0,N
82505378,625374,5,5,5,5,5,5,5,0,business,N,07/10/2010,0,N
83033815,625374,5,3,5,5,5,4,5,0,couple,N,11/10/2010,0,N
83101665,625374,5,5,5,5,5,5,5,0,couple,N,12/10/2010,0,N
83133327,625374,4,2,2,5,5,5,,0,,N,16/12/2008,2,N
83133551,625374,5,5,5,5,5,5,,0,solo,N,14/05/2009,3,N
83267160,625374,5,5,5,5,5,5,5,0,family,N,12/10/2010,0,N
83267362,625374,5,4,4,5,5,5,5,0,friends,N,12/10/2010,0,N
83451954,625374,5,5,5,5,5,5,5,0,couple,N,14/10/2010,0,N
83780269,625374,5,5,5,5,5,5,5,0,family,N,17/10/2010,0,N
83811223,625374,5,5,5,5,5,5,5,0,couple,N,17/10/2010,0,N
83837122,625374,5,5,5,5,5,5,5,0,couple,N,17/10/2010,0,N
83844193,625374,5,4,5,5,5,5,5,0,couple,N,17/10/2010,0,N
83848347,625374,5,5,4,5,4,5,5,0,business,N,17/10/2010,0,N
83889001,625374,5,5,5,5,5,5,5,0,couple,N,17/10/2010,0,N
84414127,625374,5,4,5,5,4,5,5,0,business,N,22/10/2010,0,N
84710130,625374,4,4,4,5,4,5,4,0,business,N,24/10/2010,0,N
84748945,625374,5,5,5,5,5,5,5,3,friends,N,25/10/2010,1,N
85544675,625374,4,4,4,5,5,4,5,0,couple,N,01/11/2010,0,N
85669583,625374,5,5,5,5,5,5,5,0,friends,N,02/11/2010,0,N
86158121,625374,5,5,5,5,5,5,5,0,solo,N,06/11/2010,0,N
86229142,625374,4,4,4,5,4,4,5,0,business,N,06/11/2010,0,N
86234472,625374,4,4,4,5,5,5,5,0,business,N,07/11/2010,0,N
86431146,625374,4,4,4,5,4,5,5,0,business,N,08/11/2010,0,N
86565183,625374,5,5,5,5,5,5,5,0,friends,N,09/11/2010,0,N
87056242,625374,5,5,5,5,5,4,5,0,couple,N,14/11/2010,0,N
88128120,625374,4,4,4,5,5,4,5,0,friends,N,24/11/2010,0,N
88521931,625374,5,5,5,5,5,5,5,0,business,N,29/11/2010,0,N
88997316,625374,3,1,4,4,5,5,5,0,business,N,04/12/2010,0,N
89545273,625374,5,5,5,5,4,5,5,0,couple,N,10/12/2010,1,N
89731524,625374,4,4,4,5,5,4,5,0,friends,N,13/12/2010,0,N
90136424,625374,5,4,5,5,5,5,,0,,N,17/12/2010,1,N
90572222,625374,4,4,5,5,4,4,4,0,couple,N,23/12/2010,0,N
90671158,625374,4,3,4,5,5,4,3,2,couple,N,25/12/2010,0,N
90870045,625374,4,4,5,5,5,4,5,0,business,N,28/12/2010,0,N
91181576,625374,5,3,5,5,5,4,5,2,friends,N,30/12/2010,0,N
91321972,625374,5,4,5,5,5,5,5,0,business,N,01/01/2011,0,N
91397415,625374,5,5,5,5,5,5,5,0,couple,N,02/01/2011,2,N
91814802,625374,5,5,5,5,5,5,5,0,couple,N,05/01/2011,0,N
92289776,625374,5,4,5,5,5,4,4,0,couple,N,09/01/2011,1,N
92455954,625374,5,3,4,5,4,4,5,0,couple,N,10/01/2011,0,N
92561002,625374,4,4,4,5,5,3,3,0,couple,N,11/01/2011,0,N
92630496,625374,5,4,5,5,3,4,4,0,couple,N,12/01/2011,0,N
92698417,625374,4,4,5,5,5,4,5,0,business,N,12/01/2011,0,N
92759195,625374,4,3,4,5,5,5,5,0,couple,N,13/01/2011,0,N
93628065,625374,5,5,5,5,5,5,5,0,family,N,18/01/2011,0,N
94696188,625374,5,4,5,5,5,5,5,0,couple,N,27/01/2011,2,N
95210095,625374,4,4,5,5,5,4,3,3,,N,01/02/2011,0,N
95725534,625374,5,4,5,5,5,4,3,5,family,N,06/02/2011,0,N
95846433,625374,4,4,4,5,4,3,3,0,business,N,07/02/2011,2,N
96311790,625374,5,5,5,5,5,5,,0,,N,12/02/2011,0,N
96431768,625374,4,4,5,4,4,4,4,0,business,N,13/02/2011,0,N
96595526,625374,5,4,5,5,5,5,5,0,business,N,14/02/2011,0,N
96639057,625374,5,5,4,5,5,4,5,0,couple,N,14/02/2011,0,N
97526507,625374,4,4,5,5,5,4,5,0,business,N,21/02/2011,0,N
97535146,625374,4,3,3,5,4,4,4,0,couple,N,21/02/2011,0,N
97549440,625374,5,5,5,5,5,4,5,0,couple,N,22/02/2011,1,N
97690693,625374,4,5,5,5,5,5,4,2,friends,N,23/02/2011,0,N
97719622,625374,5,3,5,4,5,5,5,0,business,N,23/02/2011,1,N
98056624,625374,5,5,5,5,5,5,5,0,business,N,26/02/2011,0,N
98211847,625374,2,2,1,5,3,2,2,0,family,N,27/02/2011,1,N
98394210,625374,5,4,4,5,5,4,4,0,couple,N,28/02/2011,1,N
99425551,625374,5,5,5,5,5,5,5,0,couple,N,08/03/2011,3,N
100070538,625374,4,4,4,5,5,3,5,0,solo,N,13/03/2011,0,N
101688263,625374,5,4,5,5,5,4,4,2,family,N,26/03/2011,1,N
101898022,625374,5,3,4,5,5,4,4,0,couple,N,28/03/2011,0,N
102218992,625374,5,,,,,,,0,,N,30/03/2011,0,N
102309838,625374,4,4,4,5,4,3,4,0,business,N,31/03/2011,0,N
102451034,625374,4,3,3,5,4,4,5,0,couple,N,01/04/2011,0,N
103497115,625374,5,,,,,,,1,business,N,10/04/2011,1,N
103876806,625374,5,4,5,5,4,5,4,0,business,N,13/04/2011,1,N
104332894,625374,5,4,5,5,5,5,5,0,business,N,17/04/2011,1,N
104509529,625374,4,4,3,5,5,3,3,0,business,N,18/04/2011,1,N
105937559,625374,5,4,5,5,4,5,5,0,business,N,28/04/2011,1,N
105988635,625374,5,4,5,5,5,5,5,0,couple,N,28/04/2011,2,N
106806899,625374,5,4,5,5,5,5,5,0,business,N,04/05/2011,1,N
106935264,625374,5,4,4,5,4,4,4,2,solo,N,05/05/2011,0,N
107405659,625374,4,3,3,5,4,4,5,6,family,N,08/05/2011,0,N
108761034,625374,5,,,,,,,0,couple,N,18/05/2011,2,N
109801411,625374,5,5,5,5,5,5,5,0,couple,N,25/05/2011,1,N
110389879,625374,5,5,5,5,5,5,5,3,solo,N,29/05/2011,0,N
110662899,625374,4,4,4,5,5,4,,0,,N,30/05/2011,1,N
112890250,625374,5,,,,,,,2,solo,N,12/06/2011,0,N
112973199,625374,5,5,,,5,5,5,0,business,N,12/06/2011,0,N
113179685,625374,4,5,,,4,4,4,0,family,N,13/06/2011,0,N
113385151,625374,5,5,,,5,5,5,0,business,N,14/06/2011,0,N
113554896,625374,5,5,,,5,5,5,0,couple,N,14/06/2011,3,N
114620348,625374,5,5,,,5,4,5,0,couple,N,21/06/2011,0,N
114768918,625374,5,5,,,5,4,5,2,couple,N,26/06/2011,2,N
114799437,625374,2,1,,,3,1,4,0,couple,N,27/06/2011,2,N
114867351,625374,5,,,,,,,0,solo,N,29/06/2011,1,N
114948391,625374,5,5,,,5,5,5,0,friends,N,01/07/2011,0,N
115021104,625374,4,4,5,5,4,2,,0,,N,04/07/2011,0,N
115286783,625374,4,5,,,4,4,4,0,family,N,12/07/2011,2,N
115386713,625374,5,5,,,5,4,5,0,couple,N,15/07/2011,0,N
115419421,625374,4,5,,,4,4,4,0,couple,N,16/07/2011,0,N
115427846,625374,4,4,,,5,4,5,3,couple,N,16/07/2011,0,N
115480964,625374,4,,,,5,5,5,0,couple,N,18/07/2011,0,N
115605880,625374,5,5,,,5,5,5,0,couple,N,21/07/2011,0,N
115700655,625374,5,4,5,5,5,5,,0,,N,23/07/2011,0,N
115774443,625374,5,4,,,5,5,5,0,couple,N,25/07/2011,0,N
115784748,625374,4,4,,,5,4,3,0,couple,N,25/07/2011,0,N
115786045,625374,5,5,,,5,5,5,0,solo,N,26/07/2011,1,N
115909622,625374,3,,,,,,,0,couple,N,28/07/2011,0,N
115910607,625374,5,4,,,5,5,5,0,couple,N,28/07/2011,1,N
115955161,625374,5,4,,,5,5,5,0,couple,N,29/07/2011,0,N
115966726,625374,4,4,,,5,4,5,1,solo,N,29/07/2011,7,N
115972186,625374,4,4,,,4,4,4,0,couple,N,29/07/2011,0,N
116044631,625374,5,5,,,5,5,5,0,family,N,30/07/2011,0,N
116055788,625374,5,5,,,5,5,5,0,solo,N,31/07/2011,0,N
116153186,625374,5,5,,,5,5,5,0,couple,N,02/08/2011,0,N
116204995,625374,4,4,,,4,4,5,0,couple,N,03/08/2011,1,N
116229438,625374,4,4,,,5,5,5,0,family,N,03/08/2011,0,N
116263568,625374,4,4,,,4,5,5,0,couple,N,04/08/2011,0,N
116386116,625374,4,3,3,5,5,4,3,4,friends,N,07/08/2011,1,N
116418606,625374,3,3,3,3,4,3,3,0,solo,N,08/08/2011,2,N
116523061,625374,4,4,,,4,4,5,0,business,N,10/08/2011,0,N
116568738,625374,4,4,,,5,5,5,0,business,N,11/08/2011,0,N
116693497,625374,3,4,,,3,3,4,0,couple,N,14/08/2011,0,N
116695818,625374,4,3,4,4,4,3,4,0,solo,N,14/08/2011,0,N
116699511,625374,5,4,,,5,5,5,0,family,N,14/08/2011,0,N
116910774,625374,5,5,,,4,5,5,0,family,N,18/08/2011,0,N
116948039,625374,4,5,4,5,4,4,3,8,couple,N,19/08/2011,0,N
116967317,625374,4,3,5,4,5,3,3,0,couple,N,19/08/2011,0,N
116982455,625374,4,3,,,5,5,5,0,couple,N,20/08/2011,1,N
116997228,625374,5,4,5,5,5,4,4,0,couple,N,20/08/2011,0,N
117082299,625374,5,4,,,5,5,5,2,family,N,22/08/2011,1,N
117108575,625374,4,5,,,5,5,5,0,couple,N,22/08/2011,0,N
117168429,625374,4,2,,,5,5,5,0,friends,N,24/08/2011,0,N
117263272,625374,5,5,,,5,5,5,0,couple,N,26/08/2011,0,N
117311717,625374,4,4,,,5,2,5,0,couple,N,27/08/2011,1,N
117350739,625374,5,4,5,5,5,4,5,3,couple,N,28/08/2011,2,N
117628294,625374,3,3,4,5,4,4,,0,,N,03/09/2011,0,N
117630804,625374,4,4,,,4,5,4,6,friends,N,03/09/2011,1,N
117685811,625374,3,3,,,3,4,3,0,solo,N,04/09/2011,0,N
117709470,625374,4,4,,,4,4,5,0,couple,N,05/09/2011,0,N
117782473,625374,4,5,,,4,4,4,0,family,N,07/09/2011,0,N
117785751,625374,4,3,,,3,4,5,0,couple,N,07/09/2011,0,N
117831178,625374,5,5,,,5,5,5,0,couple,N,08/09/2011,1,N
117910521,625374,4,4,5,5,3,4,,0,,N,10/09/2011,0,N
117934898,625374,5,5,,,4,5,5,0,couple,N,11/09/2011,0,N
118045526,625374,5,5,4,5,,4,,0,couple,N,12/09/2011,0,N
118123566,625374,5,5,5,5,,5,,0,friends,N,14/09/2011,0,N
118154375,625374,3,3,3,5,,2,,0,family,N,15/09/2011,0,N
118229983,625374,4,4,4,5,,4,,0,couple,N,17/09/2011,0,N
118268855,625374,4,3,4,4,,5,,0,friends,N,18/09/2011,0,N
118275764,625374,4,4,4,5,,4,,5,solo,N,18/09/2011,0,N
118324587,625374,5,3,5,5,,5,,0,friends,N,19/09/2011,0,N
118375792,625374,4,3,5,5,3,4,4,0,couple,N,20/09/2011,1,N
118399243,625374,4,4,4,5,4,4,4,0,family,N,21/09/2011,0,N
118435474,625374,4,4,4,4,5,4,5,0,business,N,21/09/2011,0,N
118534332,625374,5,4,4,5,5,5,5,0,couple,N,24/09/2011,0,N
118553341,625374,4,5,4,5,5,5,,0,,N,25/09/2011,0,N
118569506,625374,5,5,5,5,5,5,5,0,couple,N,25/09/2011,0,N
118571888,625374,5,4,4,5,5,5,4,0,business,N,25/09/2011,0,N
118577098,625374,5,5,5,5,5,5,5,0,couple,N,25/09/2011,0,N
118708588,625374,5,5,5,5,5,5,5,0,family,N,28/09/2011,0,N
118826799,625374,2,3,2,5,3,3,1,0,business,N,01/10/2011,3,N
118898312,625374,5,4,4,5,5,4,5,0,couple,N,03/10/2011,0,N
118912719,625374,4,4,4,5,3,4,5,0,couple,N,03/10/2011,1,N
119112755,625374,3,3,5,5,3,3,5,0,family,N,09/10/2011,0,N
119224729,625374,5,4,5,5,5,4,4,0,business,N,12/10/2011,0,N
119250444,625374,4,3,5,5,5,4,4,0,business,N,13/10/2011,0,N
119356057,625374,5,4,5,5,5,5,5,0,couple,N,16/10/2011,0,N
119430591,625374,5,5,5,5,5,5,5,0,couple,N,18/10/2011,0,N
119437795,625374,5,5,5,5,5,5,4,0,couple,N,18/10/2011,0,N
119490514,625374,5,4,5,5,4,5,5,0,business,N,19/10/2011,0,N
119628769,625374,5,4,4,5,5,4,5,0,couple,N,23/10/2011,0,N
119708786,625374,5,4,5,5,5,3,5,0,couple,N,25/10/2011,0,N
119733682,625374,4,3,4,5,4,3,3,0,solo,N,25/10/2011,0,N
119778067,625374,5,5,5,5,5,5,5,0,couple,N,26/10/2011,0,N
119858752,625374,5,5,5,5,5,5,5,0,business,N,29/10/2011,0,N
119915965,625374,4,4,4,5,5,4,4,0,family,N,30/10/2011,0,N
119997876,625374,5,4,5,5,5,5,5,0,couple,N,31/10/2011,1,N
120028913,625374,5,4,4,4,4,5,4,0,couple,N,01/11/2011,0,N
120038998,625374,5,4,5,5,5,4,5,0,business,N,01/11/2011,0,N
120058089,625374,4,3,5,5,5,3,4,1,solo,N,02/11/2011,0,N
120311679,625374,4,2,4,4,4,4,4,0,family,N,07/11/2011,3,N
120402491,625374,5,5,5,5,5,5,5,0,couple,N,09/11/2011,0,N
120413395,625374,4,4,5,5,5,5,5,0,family,N,10/11/2011,1,N
120626747,625374,4,4,4,5,5,5,3,0,solo,N,15/11/2011,0,N
120706009,625374,5,5,5,5,5,5,,0,,N,17/11/2011,1,N
120788706,625374,4,3,5,5,5,3,,0,,N,19/11/2011,0,N
121198461,625374,4,5,4,5,4,5,5,0,couple,N,29/11/2011,0,N
121237695,625374,5,4,5,5,5,5,5,0,couple,N,30/11/2011,1,N
121390233,625374,4,4,4,5,5,4,4,0,couple,N,04/12/2011,0,N
121456047,625374,4,5,5,5,5,4,4,0,family,N,06/12/2011,0,N
121464868,625374,5,4,5,5,5,5,5,3,solo,N,06/12/2011,3,N
121541968,625374,5,4,5,5,4,4,4,0,business,N,08/12/2011,0,N
121543581,625374,5,5,5,5,5,5,5,1,solo,N,09/12/2011,1,N
121630016,625374,5,5,5,5,5,5,5,0,couple,N,11/12/2011,0,N
121666363,625374,5,5,5,5,5,5,5,0,couple,N,12/12/2011,1,N
121907591,625374,4,3,4,4,5,4,5,0,solo,N,19/12/2011,1,N
121974439,625374,3,3,3,4,3,3,3,0,couple,N,22/12/2011,0,N
122078776,625374,5,4,5,5,5,3,5,0,couple,N,25/12/2011,0,N
122100594,625374,5,4,5,5,5,5,5,2,couple,N,26/12/2011,1,N
122102223,625374,5,5,5,5,5,5,5,0,family,N,26/12/2011,0,N
122278262,625374,5,5,5,5,5,5,5,0,solo,N,30/12/2011,0,N
122315726,625374,5,5,5,5,5,5,5,0,couple,N,31/12/2011,0,N
122343308,625374,4,4,5,4,4,4,,1,,N,31/12/2011,0,N
122349664,625374,5,5,5,5,5,4,5,4,couple,N,01/01/2012,0,N
122366000,625374,5,4,4,4,4,4,4,0,business,N,01/01/2012,0,N
122391267,625374,5,5,5,5,5,5,5,0,couple,N,02/01/2012,2,N
122464692,625374,3,3,3,5,2,3,3,0,couple,N,03/01/2012,1,N
122745075,625374,5,4,5,5,5,5,5,0,couple,N,07/01/2012,1,N
122779063,625374,1,2,2,4,1,1,1,0,couple,N,08/01/2012,0,N
122829436,625374,4,4,4,5,3,4,,7,,N,09/01/2012,2,N
122835250,625374,5,5,5,5,5,5,5,0,couple,N,09/01/2012,0,N
122870489,625374,5,5,4,5,5,5,5,0,couple,N,10/01/2012,0,N
123106253,625374,5,5,5,5,5,5,5,0,family,N,15/01/2012,0,N
123171273,625374,5,5,5,5,5,5,5,0,couple,N,16/01/2012,1,N
123175355,625374,4,2,4,4,4,3,4,0,couple,N,16/01/2012,0,N
123371310,625374,5,5,5,5,5,5,5,0,solo,N,20/01/2012,1,N
123403907,625374,4,4,4,4,4,4,4,0,business,N,21/01/2012,0,N
123452653,625374,5,5,5,5,4,5,5,0,business,N,22/01/2012,1,N
123655383,625374,4,4,4,4,4,4,4,0,business,N,26/01/2012,0,N
123705866,625374,5,5,5,5,5,5,5,0,couple,N,27/01/2012,2,N
123838099,625374,5,4,5,5,5,4,,0,,N,30/01/2012,0,N
123893493,625374,5,5,4,5,4,4,4,0,business,N,30/01/2012,0,N
123906407,625374,4,4,4,4,4,4,4,0,couple,N,31/01/2012,0,N
123920887,625374,5,5,5,5,5,4,4,0,couple,N,31/01/2012,1,N
124098505,625374,4,4,4,5,3,4,,0,,N,03/02/2012,0,N
124104286,625374,4,3,3,5,3,5,4,0,couple,N,04/02/2012,0,N
124288907,625374,4,3,5,5,5,3,4,0,business,N,08/02/2012,2,N
124418221,625374,5,4,4,5,4,5,5,0,solo,N,10/02/2012,0,N
124829375,625374,5,4,5,5,4,5,5,6,friends,N,19/02/2012,3,N
125071561,625374,5,5,4,5,4,5,5,0,couple,N,23/02/2012,0,N
125260055,625374,5,5,5,5,4,4,5,0,family,N,26/02/2012,0,N
125277984,625374,5,4,5,5,4,4,4,0,business,N,27/02/2012,2,N
125389959,625374,5,4,5,5,4,4,5,0,solo,N,29/02/2012,1,N
125419852,625374,5,5,5,5,5,5,,0,,N,29/02/2012,0,N
125638064,625374,5,4,4,5,5,5,5,0,couple,N,05/03/2012,0,N
125756443,625374,5,4,5,5,5,5,5,0,family,N,07/03/2012,0,N
125787787,625374,5,4,5,5,5,5,5,0,couple,N,08/03/2012,0,N
125831183,625374,3,3,3,5,4,3,4,0,solo,N,08/03/2012,0,N
125887247,625374,5,5,5,5,5,4,5,0,family,N,10/03/2012,2,N
125904355,625374,5,4,5,5,5,3,5,0,couple,N,10/03/2012,0,N
125944093,625374,5,4,5,5,5,5,,0,,N,11/03/2012,1,N
126044021,625374,5,5,5,5,5,5,5,0,couple,N,13/03/2012,2,N
126350817,625374,4,4,5,5,5,4,5,3,couple,N,19/03/2012,0,N
126503897,625374,3,3,5,5,5,1,5,0,business,N,22/03/2012,1,N
126560427,625374,5,4,5,5,5,5,5,0,friends,N,23/03/2012,0,N
126608388,625374,5,4,5,5,5,5,5,0,solo,N,24/03/2012,2,N
126612341,625374,3,3,3,5,3,4,3,0,couple,N,24/03/2012,0,N
126733395,625374,4,5,5,5,5,5,5,0,family,N,27/03/2012,3,N
126782095,625374,4,4,5,5,4,4,5,0,business,N,27/03/2012,1,N
126961283,625374,5,5,5,4,5,4,,0,,N,30/03/2012,1,N
127076979,625374,5,4,5,5,5,4,5,0,business,N,01/04/2012,2,N
127204628,625374,4,3,4,5,4,4,4,0,couple,N,03/04/2012,2,N
127228362,625374,4,4,4,5,5,5,5,0,friends,N,04/04/2012,2,N
127382433,625374,5,5,5,5,5,5,5,0,couple,N,06/04/2012,0,N
127716287,625374,4,4,4,5,5,4,,0,,N,12/04/2012,2,N
128379443,625374,4,4,4,5,4,4,4,8,business,N,23/04/2012,2,N
128492815,625374,5,4,5,5,4,5,5,0,business,N,23/04/2012,2,N
128578543,625374,5,3,5,5,5,5,5,0,solo,N,25/04/2012,0,N
128662317,625374,3,2,3,5,3,3,,0,,Y,26/04/2012,0,N
129078685,625374,4,4,4,4,4,4,5,0,couple,N,30/04/2012,0,N
129285583,625374,5,,4,5,5,4,5,0,couple,N,03/05/2012,1,N
129343765,625374,5,5,5,5,5,5,5,0,family,N,04/05/2012,1,N
129414156,625374,3,,,,,,,0,,Y,05/05/2012,1,N
129461039,625374,5,4,5,5,5,5,5,5,family,N,06/05/2012,2,N
129694318,625374,4,3,4,5,4,4,4,0,business,N,10/05/2012,2,N
129803920,625374,4,4,5,5,4,3,5,0,business,N,12/05/2012,6,N
130150510,625374,5,4,4,5,5,5,4,0,business,N,18/05/2012,2,N
130586284,625374,5,5,4,5,5,4,5,0,family,N,25/05/2012,0,N
131173055,625374,4,4,4,4,5,5,4,0,solo,N,02/06/2012,0,N
131697742,625374,3,3,4,4,4,4,4,0,business,N,10/06/2012,1,N
131853317,625374,4,3,4,5,5,3,5,0,couple,N,12/06/2012,1,N
132113759,625374,4,4,5,5,5,5,5,0,solo,N,16/06/2012,1,N
132152243,625374,5,4,5,5,5,4,5,0,couple,N,17/06/2012,0,N
132216136,625374,4,4,5,5,5,4,5,0,friends,N,18/06/2012,0,N
132302098,625374,5,4,5,5,5,5,5,0,couple,N,19/06/2012,0,N
132417558,625374,5,5,5,5,4,4,3,0,business,N,20/06/2012,0,N
132443970,625374,4,4,4,4,4,4,4,0,business,N,21/06/2012,1,N
132528321,625374,5,4,5,5,4,4,4,0,solo,N,22/06/2012,1,N
133326658,625374,5,5,5,5,5,5,,5,,N,02/07/2012,0,N
133434407,625374,1,1,1,4,4,1,1,0,business,N,04/07/2012,6,N
133768833,625374,5,3,4,5,5,5,5,6,couple,N,08/07/2012,0,N
133800007,625374,4,,,,,,,0,family,Y,08/07/2012,1,N
133860492,625374,5,5,5,5,5,4,5,0,solo,N,09/07/2012,0,N
133978007,625374,4,3,4,5,5,4,4,0,solo,N,10/07/2012,1,N
